sentence_id,value_shap,value_lime,cosine_similarity,pearson_correlation,js_divergence
872,"[-0.00854893081123, 0.0812871380476281, 0.022435684382799, -0.0449404907267307, -0.0106345182866789, 0.0068160984665155, -0.1178051477909321, -0.0219358061585808, -5.541756399907172e-05]","[0.0145472595991192, 0.0034995506623942, 0.0194819283695202, 0.0263134095899872, -0.0018893388163634, 0.0132063799554436, -0.0814145070082381, -0.0851746368218111, -0.0477041151467986]",0.5371992023550088,0.5084662652487661,0.2429552808927145
873,"[-0.0140255865408107, -0.0364926110487431, 0.0309872726502362, -0.0211164442880544, 0.0076021895511075, 0.0090847838437184, -0.0033529862121213, -0.020509510388365, -0.0812487466318998, -0.0178206987620797, 0.0445155285415239, 0.0143043533316813]","[-0.0111858258590734, -0.0528504071279627, 0.0065256331815101, 0.0084465272077624, 0.0182830628146171, -0.0007812142968736, -0.0367858751633248, -0.0271001101604051, -0.0636376927564252, -0.0347140834180014, 0.0424713265266371, -0.0434053407726429]",0.7405721125741669,0.7373492819557215,0.16054192083564378
874,"[0.1151710958220064, -0.0084422011859714, -0.0539956411812454, 0.3953376526478678, -0.2168102692812681, 0.0485447328537702]","[0.0440874122121471, -0.1246269922833429, -0.0392220219400131, 0.2835991729943176, 0.0635218067399536, 0.2098271678038904]",0.6454697856515971,0.6202101182891148,0.3366402565926803
875,"[0.0975598008371889, 0.2172556822188198, 0.0018432233482599, -0.0587286679074168, 0.2848397732595913, 0.1670454673585482, 0.0677336670923978, -0.0387369885575026, 0.0130440117791295, 0.0446176901459693]","[-0.0677933177594469, 0.0826554973470763, 0.001071054326297, 0.0776027208119526, 0.3105160013813994, 0.2159455798234288, -0.0619999670639159, 0.1782288026504748, 0.2155340527028716, -0.2229751485163501]",0.49646125091184773,0.33318369025921646,0.3496665187071751
876,"[-0.0089507354423403, 0.1456945301033556, 0.0373035747616086, 0.0316436188004445, 0.2694746173219755, 0.1203975365497171, -0.0048122192019945, -0.3359304105179035, 0.0097401349339634]","[0.0089508793533531, 0.1557473193796355, 0.0134258746064038, -0.0961056643896243, 0.3124741764477014, 0.0565189394004341, 0.0939951966554387, -0.2746372329367708, 0.096140657592021]",0.9021685685009865,0.8996607050490867,0.07799725432140157
877,"[-0.0203519687638618, 0.0226602954207919, -0.0076282070367597, -0.0319329760386608, 0.1173845662851817, -0.0103369836579076, -0.1556443811714416, 0.0024526949127903]","[-0.0888887571426829, 0.0783558759762138, -0.3256329562253048, 0.0157728469659513, 0.2441877308111457, 0.2283402486529113, -0.2279327706207921, 0.232225982438296]",0.5832092085556577,0.6065408950942637,0.2570445989374471
878,"[0.0154484566301107, 0.1013384722173214, 0.0565837870817631, -0.0619917416479438, 0.5703783603385091, 0.014990160241723, 0.0712018995545804, -0.0074096950702369, -0.0327020399272441]","[0.0353474181418844, -0.117258103442004, 0.019878961108108, -0.046357258588966, 0.3886123630642789, 0.1425497931715713, 0.038761490355934, 0.0296429438003205, -0.3254222057931575]",0.712759086140544,0.7398350932641944,0.30339716691619745
879,"[0.3698116896557621, 0.0303586735972203, -0.0764444328378886, -0.4441337287425995]","[0.1590660170737309, 0.0598855248251168, -0.0473572654531561, -0.4030882707476662]",0.9471474447703343,0.9587154058679345,0.06001578222783403
880,"[0.0933848177082836, -0.0103005641140043, 0.0269907056353986, -0.1302654589526355, -0.0356754028471186, 0.0156183862127363, 0.0101780804106965]","[-0.0723869319387105, 0.0007140136710459, -0.0097042227372523, 0.0002155647604234, -0.0295761156081428, 0.0394400292549713, 0.0144936722467037]",-0.3496631486924762,-0.3778762231292702,0.3883451299210874
881,"[-0.0257434531813487, -0.0533295472851023, 0.0137390560703352, 0.0391933062346652, 0.0108606225403491, -0.0210003661632072, -0.0131836552463937, 0.0271946707216557, 0.0358587894006632, -0.0381468027480877, 0.0765748402773169, -0.056361655544606, -0.0623889362614136]","[-0.0384166823508939, -0.0341251893563753, -0.0036916963098654, -0.0450564662622009, 0.0193062630883624, -0.0315735767141524, -0.0333301662414682, 0.032524167265354, 0.0423303948992285, 0.027613828820298, 0.032524167265354, -0.0528822510732485, -0.0095493072402646]",0.5355252929011791,0.5251402555162693,0.29438060886579703
882,"[-0.0390204320428893, -0.0116145025240257, 0.0248066214844584, -0.0099117392674088, 0.2081724297167966, -0.0732044681353727, -0.0875292799464659, -0.1064693911903305, 0.0093403146165655, -0.0179908519639866]","[-0.0878265361007319, -0.0490981395741485, -0.038752771417391, -0.0443405790666007, 0.0865064753640018, -0.0443405790666007, -0.1018849910753892, -0.1309184860482698, 0.0380810845467891, 0.0060414965185007]",0.7897940074390614,0.8507656162038677,0.1437223412512156
883,"[-0.1278420048765838, -0.0707438909448683, -0.0463850715314038, 0.1100065749487839, 0.0382469155592843]","[-0.138491703416914, -0.085927356208743, -0.0157914939647028, 0.0321126767784553, 0.0258954418783336]",0.8932581989972942,0.9195820272935847,0.09429406338859393
884,"[-0.021315797988791, -0.0443691514083184, -0.0168681883369572, 0.3652357272221707, 0.0068592803872888, -0.2143582176504423, -0.2097406975226476]","[0.0367193839295352, -0.0458581451117683, 0.067939777343102, 0.0814338503044682, -0.040866987687884, -0.1898958680407134, -0.1670636646909216]",0.7814098728731268,0.7974900710153301,0.15696422685750938
885,"[-0.0812653335742652, -0.0433969828300178, 0.0819208223838359, 0.0031820179428905, 0.2015298977494239, -0.1228193249553442, 0.0020243506878614]","[-0.0667602743707507, -0.0742908969488276, 0.0227032015011469, -0.0027480078343435, 0.0411081017001859, -0.0027480078343435, -0.2104047829946245]",0.2954650294718757,0.3654198915964514,0.36033609621209695
886,"[-0.011589583416935, -0.0731350583373569, -0.0581453065969981, 0.1063018834101967, 0.0144039182923734, -0.0125899355625733, -0.0802314152679173, 0.0360768703831126, -0.0337797855609096]","[-0.0244210106575178, -0.0481326233506777, 0.0116918069748769, 0.0177490574321544, -0.0161274493578958, -0.0038564728393531, -0.0360913021162326, 0.017817480062902, -0.0319138954248536]",0.6949229238825835,0.6884416963987673,0.23891410707841462
887,"[-0.009659939823905, 0.0406780764169525, -0.0463475680153351, 0.0410954548569861, 0.0552568664425052, -0.0304172506730537]","[-0.122134845588145, 0.0236011842491201, -0.0249370481717759, 0.0722666298617603, 0.0154239569280051, -0.0138070780483838]",0.522678156641319,0.5698124606149088,0.33268825345809433
888,"[-0.0055971106048673, -0.0791271480266004, -0.0096946787089109, 0.3536414783447981, -0.0079983795294538, -0.0077174474135972, -0.2891368691925891]","[0.0023398597492438, -0.1143592669007685, 0.0042183530215483, 0.1741672169307535, -0.029598857399799, -0.0184929232205464, -0.1917203329940288]",0.9550279239039363,0.9731754705157944,0.058447767861553396
889,"[0.0144728402956388, 0.1017981416662223, 0.0590848221036139, -0.1211663774738553, -0.106119324802421, -0.1135510782478377]","[0.0010395417160799, -0.0062927656697256, 0.0024157341787395, -0.0065037352419317, -0.043029106330717, -0.0357080842997866]",0.684415463672147,0.6739829111410569,0.3204767100607319
890,"[-0.0375107158906757, -0.0084644299931824, 0.0265346264932304, -0.0252420615870505, 0.0724761312594637, -0.0791330226929858, -0.0288393578957766]","[-0.0241663990926854, -0.0411255249195943, -0.0209557702387552, -0.0568313990638857, -0.0247214234130655, -0.0568313990638857, -0.0382864876552952]",0.45493535940428326,0.6620333318066595,0.25330654116340723
891,"[0.0113067822821903, 0.3853354319289792, 0.0015816654340596, -0.0423130759008927, -0.4796740277379285]","[0.0795328432548635, 0.2284215490848433, -0.0396275340782741, -0.039418563195402, -0.4137504045598826]",0.970962968333358,0.9738589678743081,0.042149766826490395
892,"[-0.0847763495985418, -0.0089936864096671, -0.0352741036331281, 0.014364962815307]","[-0.0142209375817362, -0.0085825726975344, -0.0491067431156429, 0.0220304484084734]",0.633427201139886,0.5108773555363603,0.40123029727575776
893,"[0.0383567719254642, 0.3432956850156188, -0.0003859753487631, -0.0823767293477431, -0.4145555414725095]","[-0.0363749665213285, 0.0631273562305374, -0.0734837711918906, -0.0774945563280021, -0.2286298626579404]",0.8472299320355887,0.9930872420980058,0.02541673021888314
894,"[-0.0115431922022253, -0.0378701656591147, 0.001159387116786, 0.0114595038467086, 0.0853076015482656, -0.0041784230852499, -0.1531496047391556]","[-0.0282899929693472, -0.0819234537264358, 0.0026936557623892, 0.0576578893759552, 0.0326322236554941, -0.0727941499438296, -0.1444463354226012]",0.8336795793103736,0.8415990351802014,0.10674857087758387
895,"[-0.0062386599602177, -0.0812817643163725, -0.0583808812079951, 0.0985589841147884, -0.0068340592988533, -0.0111237833480117, -0.0775319288513856, 0.0532495358347659, 0.0073992172110592, -0.0172215048369253]","[0.0020832655744785, -0.0468079932130934, 0.0009561035266475, 0.0011696980015568, -0.0229397664056903, -0.0235102480718133, 3.620294648218232e-05, 0.0016676428740221, 0.0075070008096235, 0.0151964562740888]",0.40702456631578776,0.3724749942878729,0.26627288603552035
896,"[-0.0061285353731364, -0.0545167890959419, 0.014714290125994, 0.0012588146782945, 0.0832596600230317, 0.0254420754790771, -0.1600347313797101]","[0.0027640285120156, -0.0267333287347477, 0.0384433094892562, 0.0400641517812848, -0.0047444099321509, -0.0019411603467705, -0.135632015292565]",0.8195672033139751,0.8120596052933768,0.08992715949498784
897,"[0.1355884072836488, 0.0973421093076467, -0.0221455778955714, -0.1322150473861256, -0.1937639982497785]","[-0.0249578007111873, -0.0384794826792792, 0.0180689490282097, -0.0023839593894867, -0.0606698795379308]",0.20108555475180145,0.11718853127561119,0.3205014503222172
898,"[-0.0129057740559801, -0.0572246866067871, -0.0215628170408308, 0.3654486287850886, 0.0042758911149576, -0.4545704146730713, 0.0574041062791366, -0.0107196264143567]","[0.0991206439998349, -0.1058620670157033, 0.0118281753944496, 0.1850670167972556, 0.0332678916433897, -0.4106369853770545, -0.0243546605394194, -0.0880129976155217]",0.9075015218811893,0.9154055741437688,0.061082804077910335
899,"[-0.0384844272048212, -0.0644826945499517, -0.0475910059758462, 0.0570651199086569, -0.004292824800359, -0.0203962988744024, 0.0048673068231437, 0.0682675889984238, -0.0196733109769411, -0.0812253591138869, 0.0570314953802153, 0.0209687868482433, -0.0728034481580834, 0.0187795277161058, 0.0226060888526262, 0.00079550423834]","[0.0133366475358288, -0.0161958752631091, 0.0178039343295003, -0.0141553238623261, -0.0411267408313332, 0.012445478216455, 0.0333239309565136, 0.014256262204137, -8.304817487913093e-05, -0.0677240630879524, 0.0097454222219914, 0.0224825576828927, -0.0180555170324366, -0.028260608823661, -0.0273078240649927, 0.0025226893131193]",0.3446484105850871,0.32672973060166,0.2294597230309646
900,"[0.0593466611462645, 0.1837089730543084, -0.0006833161896793, -0.0953562872164184, -0.2715954380691983]","[-0.0508899488057939, 0.0392463997898216, -0.0122496015669761, -0.0880020947137619, -0.1369022413677921]",0.8186895474195552,0.9393442366886362,0.07887166138549809
901,"[-0.0396002531051635, -0.0126273118657991, 0.0216662150342017, -0.0091854891506955, 0.112965897336835, -0.0767169485043268, -0.1063636709586717]","[-0.0121045509502381, 0.0211621953227309, 0.0042521475913127, -0.0450927143407733, 0.0555187830064311, -0.0450927143407733, -0.1804487607295095]",0.8221167745472343,0.815884800606029,0.14705549248210664
902,"[-0.0393593370681628, -0.0086405217880383, 0.0220480964053422, -0.0146929856855422, 0.0683858921402134, -0.0701937550329603, -0.0552603360265493]","[0.0041739189701774, 0.0031533345917774, -0.0211177997749878, -0.0633181609081179, 0.0092720345090447, -0.0633181609081179, -0.106420945390164]",0.6504571686244741,0.6234084359814898,0.2739264286748333
903,"[0.0403710127575323, 0.3530634156195447, 0.0056065852404572, -0.0890389466076158, -0.4252985644852742]","[-0.0798851573332766, 0.0828336390193474, -0.0094169723684249, -0.1254922166129799, -0.246169225716669]",0.8437300900340519,0.9635531339433279,0.05801803654201284
904,"[-0.0383264120609965, -0.0122647637326736, 0.0233318775426596, -0.0084442939842119, 0.1124077078857226, -0.0992606249201344, -0.0469339255796512, -0.0399508100090315]","[0.0287906219315391, -0.0054667120327746, 0.0055141473813231, 0.0191530253905433, 0.0307323357930357, -0.0251261965720245, -0.1308705502543661, -0.0631485102435424]",0.5182523423546407,0.4824018144331905,0.2915000995127712
905,"[0.0189667692757211, -0.0518330766935832, 0.0024639381445012, -0.04465170140611, 0.0034975945018231, -0.0158052386250346, -0.0213909117737784]","[0.0029932546336925, -0.0392855109531337, 0.0089872755740746, -0.0308374121024511, 0.0029945443471759, -0.0197296358804568, -0.0159998962739447]",0.9619709957868702,0.947577396761742,0.06987262744225002
906,"[0.0073283832753077, 0.0178777413675561, -0.025779323244933, -0.1093278864282183]","[-0.0332747811064841, -0.0216117595737703, 0.0461568086205611, -0.0400127849508144]",0.30768275937180267,0.17728942054010333,0.3869923961190118
907,"[0.0527987714740447, 0.2763407776947133, 0.081069402542198, -0.1237916534591931, -0.2639536672504619, -0.1655233084456995]","[0.0617427723802648, 0.0714103350965304, 0.0035107406896161, -0.0061405060074483, -0.2598630160096317, -0.0837913991209624]",0.8279662706806967,0.8340386255534847,0.14294369345190625
908,"[-0.0391178459394723, -0.0114975250326097, 0.022838431992568, -0.0126133755547925, 0.1845153521862812, -0.1132530461181886, -0.0907961502089165, -0.043273462972138]","[-0.0411898552209731, 0.0042765657541496, -0.0260114885752993, -0.0551321138975502, 0.0141815620090316, -0.0551321138975502, -0.0943430833157652, -0.0478453059341682]",0.6164176647841293,0.77703980624774,0.2366020561138346
909,"[0.0200355614651925, 0.3621275660698302, -0.018608511716593, -0.2457920400192961, -0.2389718794147484]","[0.0117315802569481, -0.0248787596456438, -0.1054572130156645, -0.2198542450401955, -0.1707150433343627]",0.5896260249181566,0.7871348287713736,0.20700477539593307
910,"[-0.0388419965747743, -0.0115285112988203, 0.0239136327290907, -0.0097527437610551, 0.0471379484952194, -0.0415505810960894, -0.0789841365476604, 0.0469969416881212, -0.0444905994081636]","[-0.0146439597509529, -0.0052395618738107, -0.0060312062753755, 0.0039480592191856, -0.0029359106264226, 0.0039480592191856, -0.0134755624134371, -0.0123450923520457, -0.0290743721008876]",0.3844896392759513,0.2802616754955428,0.29100417561853675
911,"[-0.0161125245504081, -0.0911566014401614, 0.0170169726479798, -0.0273743497673422, 0.2472669901326298, -0.0675918320193886, -0.0058816559612751]","[-0.0139168098226798, -0.0547909660349359, -0.0049051412893102, -0.0338409528554382, 0.0331904483560261, -0.0338409528554382, -0.1822235845794849]",0.32181995996934326,0.43754534450076926,0.37568801085730735
912,"[-0.0318749221041798, -0.0123486560769379, 0.02687997976318, -0.0159132983535528, -0.1463147269096225, -0.0347257412504404, 0.1279090270400047]","[-0.0238250022171306, -0.024450241942617, -0.0079663891643628, -0.0203167139401505, -0.0905554663689916, -0.0203167139401505, 0.0366381043356936]",0.9072619128877373,0.981662393404462,0.03861899966930975
913,"[-0.0309434873051941, -0.0035761692561209, 0.0377224285621196, -0.0278355537448078, 0.3167502416763454, -0.0176447152625769, -0.2917538941837847]","[0.0108914366040246, 0.0167554296459892, 0.0298829696071103, -0.1675050927018619, 0.1342094552217086, -0.1675050927018619, -0.2504136341703826]",0.7670881129128021,0.8306367973729603,0.14283015607416238
914,"[-0.0390185178839601, -0.0119003418367356, 0.0251070084341336, -0.0099417114106472, 0.2119452079787152, -0.0953893943078583, -0.1900872972619254]","[-0.045724950031007, -0.0428370088248445, 0.0051950664493223, -0.0877814069759145, 0.0783526769729017, -0.0877814069759145, -0.2014634797258336]",0.8512277916783407,0.9454331951623244,0.07284400729169913
915,"[-0.0315086295595392, -0.0079461321001872, 0.0398280553054064, -0.0148869869299232, -0.276473707461264, -0.0456290677539072, 0.2705610786797479, -0.0009926431812345]","[-0.0124883450496763, -0.0371719045196997, 0.0321220743255125, 0.1055068696101124, -0.3848848340304736, 0.1055068696101124, 0.1940469002288855, 0.0726158412143609]",0.8452837101227438,0.8516802419546348,0.08272539429356403
916,"[0.2056239265948534, 0.4161578025668859, 0.0713768551358953, 0.0570977566530928, -0.0391338840126991]","[0.2680034249269819, 0.2778077966870704, 0.1018345897580654, 0.1855646312870732, 0.1147341593776571]",0.8524137735533238,0.8468815004581156,0.2508059149465499
917,"[0.0234620138071477, -0.0999197168275713, -0.0204938461538404, 0.229985853889957, 0.076497531728819, 0.1367556264158338, 0.3058684947900474]","[0.0438437068609166, -0.1494331231649268, 0.0227184485291885, 0.1699195719372149, -0.0001023735433862, 0.1485217103108572, 0.3826942610323698]",0.9546235966962805,0.9426753936053962,0.08656258797954493
918,"[0.0221026411745697, -0.0888310244772583, -0.0255175484344363, 0.1210934212431311, 0.0738453227095305, 0.0534635265357792, 0.6728236917406321]","[0.0164665284863228, -0.0654843178616841, 0.0110972944412343, 0.1778967460295799, 0.0955190126940351, 0.0652411190249692, 0.5217001859126776]",0.9848262444573175,0.9882311535861281,0.06156271350841918
919,"[0.2602665526792407, 0.1789748584851622, 0.0097138825803995, 0.3783184066414833]","[0.1857308377541492, 0.1763739433777682, 0.1267011063204975, 0.5303615703361375]",0.9488599195750387,0.8240112415912462,0.19572621854192554
920,"[0.0024425887968391, -2.2126827389001846e-05, -0.0154342983150854, 0.1576696940464899, 0.1715908054029569, 0.1360471280058846, 0.3085202269721776, -0.0593808772973716, 0.0394576878170482, 0.0416515187243931, 0.0053668658074457, -0.0661200186877977, 0.1371165363234467]","[0.0197070410688351, -0.0229992249368992, 0.1052833504836617, 0.1680307458219642, 0.0378531527578031, 0.0563904686088223, 0.1619916517174534, -0.0176300619987546, 0.2368538091403867, -0.0642047122285036, 0.0280425714587665, -0.0913201150294755, 0.2326432650609032]",0.6861457920891195,0.5604727986799384,0.23735739640322756
921,"[0.0140893927309662, -0.0859055540058761, -0.0257195262238383, 0.131463817320764, 0.0817739642225205, 0.0519206547178328, 0.6622783374041319]","[0.0422851718916711, -0.136087199168889, 0.0167991208988232, 0.1660354179783079, -0.0244114694792075, -0.0763142784149537, 0.6291311276462241]",0.9622732920905892,0.963146683623564,0.13836578535944868
922,"[0.0798621783033013, 0.5045820949599147, 0.1233060196973383, 0.018312634434551, 0.1390237062878441, -0.0004486177640501, 0.0849102929932996, 0.0656158588244579, 0.0155677738512167, -0.219194788733148]","[0.0379011179123555, 0.1688987410274743, 0.0374465306609972, 0.0044699795118169, 0.3976595806131665, 0.2075568166569814, 0.0456799728636599, 0.1072358230921528, 0.1789168312069742, 0.1395375017461779]",0.4034015172134735,0.12604104065573069,0.3630854305272712
923,"[-0.0451859612949192, -0.0358415325172245, 0.0435639687348157, -0.0322248919401317, 0.1242814660072326, -0.0772060360759496, -0.0467349281534552, 0.0131273763254284]","[-0.0081019864536151, -0.0232343634270266, 0.0274407535771368, 0.0296442168788015, 0.0489487170549996, 0.0296442168788015, -0.0444672616183581, 0.7384010970214105]",0.1320013687938046,0.19101369623001624,0.45578931416587665
924,"[-0.0359895336441695, -0.0118332314305007, 0.0251830306369811, -0.0100739991758018, 0.3852254354860633, -0.0046344001311808, 0.1619698969007004, 0.1847426942840684, 0.1681586489430628]","[-0.05565508986127, 0.0614981099762126, 0.1237052314647614, 0.0411092901636423, 0.1589393266087839, 0.0411092901636423, 0.1962487577282296, 0.1754509906395926, 0.3610708666826763]",0.7758652165202393,0.6266653593877695,0.23133299072773775
925,"[-0.0094017595984041, -0.0640879152342677, -0.0518450622912496, 0.1230811013374477, 0.0431785711552947, 0.047274517128244, 0.7551196054555476]","[-0.0723400691272149, -0.052935947200511, -0.0303516973597725, 0.1191038514269085, 0.0075006145218112, 0.0217323224216133, 0.6349480228372062]",0.9932696655269952,0.9937789052074191,0.16035899794271358
926,"[0.1260122312232852, 0.2672559795901179, 0.0805737944319844, -0.0799159063026309, 0.4420508416369557, 0.0295745925977826]","[0.0813028744664117, 0.2372974045811673, 0.1304965333978888, 0.1570547755538983, 0.4442392570977161, 0.1241899609423488]",0.8856653169990123,0.8345578882976183,0.23887992130328606
927,"[-0.0062060297932475, -0.0469712971244007, -0.0212344294413924, 0.3855521334335208, 0.0526346047408878, -0.0110082817263901, 0.4510297905653715]","[0.0564557800749837, 0.015233550077391, 0.0008427180708506, 0.3127621516457396, 0.0465797381441485, -0.0344019341238042, 0.4049647936479307]",0.9839964756104458,0.9831808015478388,0.1860407711041136
928,"[-0.0071781487204134, -0.0721463738009333, -0.0576873829122632, 0.1065670906100422, 0.0155361236538738, 0.0193596242461353, 0.0089172965963371, 0.8337944636004977]","[0.0269470066037033, -0.0382989247403991, 0.0277952042349178, 0.0205766426290943, 0.0292161924484482, 0.0603179036370211, -0.0772019848791892, 0.7994484816387167]",0.9809654433163794,0.9782798880457104,0.2231437197871275
929,"[-0.0092882837634533, -0.0884318691678345, -0.0396191001636907, 0.353887430508621, 0.0927019142545759, 0.0077858984004706, 0.4027324037742801, 0.1350290234549902, 0.0573408709315117, 0.0216024586989078, 0.0722386763081885, -0.2428990614716895]","[-0.0101102829055451, 0.0254848569301033, 0.032690987507692, 0.2602616104034329, 0.0035604505514563, 0.0016474556585078, 0.2958342992896525, 0.2588715104536218, -0.0391190798989565, 0.0513053248003639, 0.1104808840845026, 0.1492639664327167]",0.665999883776299,0.6132057366886912,0.3130616336407919
930,"[0.0373734189197421, 0.3944686828181147, 0.0305448956787586, -0.0507463347166776, 0.05227217648644, 0.0608835172606632, 0.2505481103435159]","[0.1076869184271721, 0.0498585716473956, 0.0780005865940659, 0.0139036321738344, 0.0535629612742777, 0.186639569914833, 0.4517096704503726]",0.6223280324531929,0.34694584336785816,0.3263867778540677
931,"[0.0031602098606526, -0.0690869195386767, -0.0403847505804151, 0.1630919931922108, 0.091047424590215, 0.0908232929650694, 0.6050333329476416]","[0.0786168151619623, -0.0986150281861396, -0.049589436514536, 0.1591858427127421, -0.0262866270669068, 0.2114554033268102, 0.4923103331808452]",0.9421580932479863,0.9230368625610169,0.1556326815200149
932,"[0.0215817636344581, -0.0914126283023506, -0.0181816099211573, 0.164843819104135, 0.0604203674593009, 0.1485172933316789, 0.5396639676764607]","[0.0536550356428166, -0.0903352771138596, -0.0415844877246346, 0.226557259421213, 0.0337399199830171, 0.0980815866178244, 0.5774019576969633]",0.9893634853732853,0.9857886435183394,0.06498146835733935
933,"[0.4112764894962311, -0.1016731467097997, 0.334732199087739]","[0.113047642116654, -0.2183960536249836, 0.3477654115175023]",0.8048983027032632,0.8451058434967638,0.1217677054538818
934,"[0.1023392779752612, 0.1788048548623919, 0.0677952021360397, -0.0691237468272447, 0.0613919727038592, 0.0708024986088275, 0.3133979712147265]","[-0.0251968752976084, 0.1654305145181527, 0.0403243063445639, 0.0787906441407883, 0.0379604981943508, 0.1313569819527452, 0.4090508278035913]",0.8743061573946869,0.766487907543564,0.3113451385303535
935,"[0.0885617639869451, 0.7384518943727016, 0.0191224757581949, -0.0458946600556373]","[-0.0171181164122961, 0.407949176554636, -0.0405913606565928, 0.3121571987271414]",0.7406463232617564,0.6121488710649293,0.44995294459634755
936,"[0.1139343958348035, 0.0328626614063978, 0.0526451421901583, 0.6252962769940495]","[0.0812386477486244, 0.0622946217690878, 0.0712826907613116, 0.6189812568287776]",0.9971842574095714,0.9954106905729894,0.07275438915463706
937,"[0.1890497864224016, -0.0551606770604848, 0.0298374278936535, 0.1135691285599023, 0.1718822172842919, 0.069351797341369, 0.0770686264004325, -0.0257965487980982]","[0.0899971249233129, -0.0374583931418823, 0.0743998536209197, 0.0366344971577752, -0.0709144671921329, 0.0594394359063613, 0.1329787783903655, -0.0305096767931182]",0.44542101417177754,0.23768012143736905,0.33809174565412276
938,"[0.0532231153920292, 0.1587398024275899, 0.0546945184469223, -0.0129178594797849, 0.0739197209913982, 0.3887001951079583, 0.0968764183926396, -0.1318459592002909]","[0.0321808422978084, -0.0220144480532811, 0.0780003955800323, 0.0565104020538544, 0.4466072380408377, 0.2439159103992169, -0.0138925114817225, -0.1513514970045145]",0.5912386806340085,0.47344818915478754,0.21283529831898731
939,"[-0.0143880139803513, -0.0156144691864028, -0.0120582743547856, 0.0038708294741809, 0.1000532963662408, 0.1809569646720774, -0.1226881179172778, 0.2247421464562649, 0.2891148752532899, 0.2362114998977631, 0.0586110193398781, -0.0891341325477697]","[0.0828720664410391, -0.0104338247729298, 0.1110794294266406, 0.1372325508491315, 0.1713646939051666, 0.0697158573643106, -0.0012327067810814, 0.1690353425407543, 0.335256897848511, 0.1160382143727028, -0.0091636810995547, 0.0005188832626388]",0.7819801733699894,0.717321330699391,0.2655217644717677
940,"[-0.0574531357269734, -0.1558569066692143, 0.008563058450818, 0.5890735350549221, -0.0877395207062363, 0.2250418439507484, 0.1138140483526513, -0.2013922639307566, 0.3401211685850285]","[0.1476752171479395, -0.0470170099301636, -0.0058881512046685, 0.2802538669935456, 0.0595648185123596, -0.0368530506353977, -0.0283852508182078, 0.0869361075198118, 0.3100292925386996]",0.6579249407094243,0.6033790463567167,0.37236763554784746
941,"[-0.0348819899372756, -0.0104666459374129, 0.026567117543891, -0.0055424144957214, -0.0078353841090574, 0.0492129157064482, 0.3918739686487242, 0.4488066890044138]","[-0.0179148234188788, -0.0192245504149559, -0.0438898857838535, 0.2360344870232112, 0.0286693909350819, 0.2360344870232112, 0.2838360087033603, 0.5247763825273714]",0.8664707090584932,0.8180408681584427,0.28760980089680754
942,"[0.1568512748926878, 0.0313012283295393, 0.053706742124632, 0.1243155139964073, 0.2801256198436022]","[0.0446245493397318, -0.0243575741531144, 0.121675052034248, 0.2259645485707185, 0.3297092897243516]",0.904738560396585,0.7730303247827537,0.2284248918056501
943,"[0.2889508968219161, 0.0314607871696352, -0.0566234085708856, 0.584355067461729]","[0.1398477358652362, -0.0216807163802601, -0.0991945163641897, 0.4920083465258863]",0.9743277007058221,0.9890381383757041,0.04551902132712142
944,"[0.3398201679810881, 0.0331078125163912, -0.0554737504571676, 0.5325557515025139]","[0.0687664829039509, -0.0205899785530111, -0.0542006933990572, 0.6167402198853557]",0.8947637177255731,0.8751503865992802,0.2014138047967706
945,"[0.064421297982335, 0.4361581653356552, -0.0436270888894796, 0.2918357774615288]","[-0.0729565150920454, 0.0099957645416166, -0.0263554017852659, 0.4212671850416279]",0.5444090719853154,0.4149479252790838,0.4104060350887812
946,"[0.0504539257381111, -0.086066315183416, -0.020047734491527, 0.2733880868181586, 0.0948345982469618, 0.3744862885214388, -0.0216232459060847, 0.0967009827727451, 0.0828086686087772]","[-0.0071176645631708, -0.0509159528610876, -0.0429333133027374, 0.3417442814773317, -0.0165334092785929, 0.1291384106951538, -0.0215742979737757, 0.2093910739683661, 0.1632962869860582]",0.782634635860198,0.6960786160099829,0.23549627987568172
947,"[0.0850698482245206, 0.0031183641403913, 0.0519603240536525, -0.0221478274324908, 0.7081922399811447]","[0.0291405192334101, -0.0033314217028687, 0.0091400587624722, -0.0574151639311962, 0.77750020881175]",0.9938518234190343,0.9978834118778135,0.06112984174002868
948,"[0.1227558758109808, 0.5198958478868008, 0.0603821128606796, 0.0414526183158159, 0.2633625157177448, -0.2224425040185451]","[0.0911861353139828, 0.424404447605351, 0.0845247985104711, 0.1941930577704436, 0.1821807951502059, -0.0739817633767913]",0.9271577142790729,0.9358581379921888,0.08398100454739044
949,"[0.0098118521273136, -0.0599482716061174, 0.0174414159264415, 0.0082557348068803, 0.1277863447321578, 0.0750583967892453, 0.6828444942366332]","[0.0266146799254648, -0.0255989787248943, 0.0367482465930969, 0.1250414120289709, 0.0843139572456007, 0.0549321544541484, 0.6528890783333315]",0.9810620773369305,0.9792202591488892,0.11548747359963124
